Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Microcephaly	20/235	3.11049023152195e-05	0.0024263652186294	20	0.0851063829787234	PLK4;STIL;CEP152;PLK1;KIF14;BUB1B;MSI1;CDC6;BRCA1;KIF11;NCAPH;TRAIP;CENPE;ASPM;CENPF;MYCN;CHEK1;SASS6;NCAPD2;TRIP13
Pituitary Adenoma	23/294	3.12490071747397e-05	0.0024263652186294	23	0.0782312925170068	REG3A;CDKN2B;CDKN2C;CDKN2A;IGSF1;REG1A;DIO2;HMGA1;MKI67;CDC25C;MMP9;SFRP4;SCGN;CCNB2;PTTG1;SCGB1D2;MDK;KISS1R;E2F1;CDH13;CD34;EZH2;CDKN3
Bladder Neoplasm	62/1217	3.45831863527443e-05	0.00264456578064091	62	0.0509449465899754	TOP2A;SLC7A11;BRCA1;FOXM1;MKI67;KRT20;CDC20;ESM1;MDK;CHEK1;PBK;OIP5;KPNA2;EDIL3;CEP55;MAGEA3;SPINK1;UPK3A;MMP9;SREBF2;SMC1B;MMP12;MMP11;SFRP4;MYCN;MSH2;CCNE2;CCNE1;BIRC5;MCM2;BLM;TTK;LIN9;TYMS;AURKA;CYP27B1;CCNB2;CCNB1;E2F1;SFN;SMYD3;CSMD1;BUB1;DUXAP10;NQO1;CDKN2B;RRM2;CDKN2A;PLK1;HMGA1;LIN28B;RAD51;PRC1;SCD;TNFSF4;DLG5;LCN2;TACC3;SLC26A6;EZH2;APOBEC3B;MAD2L1
myeloblastosis	6/22	3.58522042575297e-05	0.00270068768489183	6	0.272727272727273	TOP2A;UBE2C;E2F1;MYBL2;FOXM1;ACACA
Neoplasms	62/1236	5.42383513300395e-05	0.00402560234062808	62	0.0501618122977346	TOP2A;TMEM45B;CHRM3;NCAPG2;REG1A;GMNN;KIF14;BRCA1;FOXM1;KRT20;ESM1;PTTG1;ZIC2;MDK;CHEK1;PBK;MYBL2;MAGEA3;MSMB;RNF43;SPINK1;VASH2;ESCO2;MAPK8IP2;DKK1;MMP9;CDC25A;ASPM;MYCN;MSH2;ITPKA;ITGA6;BCAT1;ITGB3BP;TTK;AFP;TYMS;BRIP1;CST1;E2F1;GPC3;SPOCK1;PRAME;MAGEC2;ECT2;TRIM45;CA12;NQO1;CDKN2B;CDKN2A;PLK1;HMGA1;NDC80;LIN28B;AKR1B10;FAP;SCD;FASN;LCN2;HOXD8;EZH2;APOBEC3B
polyps	22/285	5.64102906255947e-05	0.00412612662010691	22	0.0771929824561404	RNF43;CDKN2B;G6PD;CDKN2A;PLA2G1B;COL11A1;HMGA1;MKI67;TYMS;MMP9;AURKB;AURKA;SFRP4;ASPM;FAP;MSH2;LCN2;DNMT3B;E2F1;CD34;SLC26A3;EZH2
Malignant neoplasm of lung	106/2449	6.58455260360329e-05	0.00474746242719797	106	0.0432829726418947	EHMT2;REG1A;BUB1B;MSI1;CDC20;PTTG1;CHEK1;NEK2;OIP5;KPNA2;MAGEA3;CDC25C;DKK1;ALDH3A1;MYCN;MSH2;SMO;PRR11;NOTCH3;CDCA5;SHOX2;CDCA8;VCX;THY1;SEZ6L2;IQGAP3;ACACA;CYP27B1;CCNB2;CCNB1;RACGAP1;SCGB1D2;NEU1;SFN;MAGEC2;CHKA;UBE2C;PLK1;HMGA1;CDC6;FBXO32;ALOX15B;NDC80;ANLN;TPX2;LIN28B;AKR1B10;CABYR;FASN;KIF4A;LCN2;EZH2;GPR19;TOP2A;TMEM45B;FEN1;KIF14;BRCA1;FOXM1;KRT20;ROBO1;EXO1;MDK;NUF2;PEA15;PBK;DNMT3B;MSMB;ABCC4;KIF23;MMP9;ETV4;TSPY1;MMP12;CCNA2;MMP11;HKDC1;BIRC5;CDH13;ITGA6;PLA2G1B;TYMS;AURKB;CYP17A1;AURKA;RASD2;DUOX1;E2F1;GPC3;E2F2;BUB1;E2F8;CA12;NQO1;CDKN2B;CDKN2C;RRM2;SPAG5;CDKN2A;CCL20;ATAD2;RAD51;GSTA4;PPP2R2C;SCD;MAD2L1
Esophageal Atresia	7/35	6.97834505580557e-05	0.00496052218262686	7	0.2	FANCI;BRIP1;MYCN;FANCD2;ITGA6;FANCE;FANCG
Malignant neoplasm of urinary bladder	58/1144	7.14693943545152e-05	0.00500980601815609	58	0.0506993006993007	TOP2A;MSI1;SLC7A11;BRCA1;FOXM1;MKI67;KRT20;CDC20;ESM1;CHAF1A;MDK;CHEK1;PBK;OIP5;KPNA2;EDIL3;CEP55;MAGEA3;SPINK1;MMP9;SREBF2;SMC1B;MMP12;MMP11;MYCN;MSH2;CCNE2;CCNE1;BIRC5;BLM;TTK;LIN9;TYMS;AURKA;CCNB2;CCNB1;E2F1;SFN;SMYD3;DUXAP10;NQO1;CDKN2B;RRM2;CDKN2A;PLK1;HMGA1;LIN28B;RAD51;PRC1;SCD;TNFSF4;DLG5;LCN2;TACC3;SLC26A6;EZH2;APOBEC3B;MAD2L1
Polyhydramnios	13/121	7.32995742620268e-05	0.00502392977052771	13	0.107438016528926	GBA;BUB1B;NEB;ESCO2;GLDN;TRAIP;MYCN;COL2A1;GPC3;ITGA6;TRIP13;SLC26A3;BUB1
Ataxia Telangiectasia	27/396	7.36617402455024e-05	0.00502392977052771	27	0.0681818181818182	TOP2A;BLM;DOCK3;TTK;THY1;AFP;BRCA1;FOXM1;KRT20;HIST2H4A;CCNB2;CCNB1;CHAF1A;CHEK1;E2F1;FDPS;G6PD;CDKN2A;PLK1;CDC25C;MMP9;FANCD2;SCD;LCN2;CDH13;EZH2;CDKN3
Almond-shaped palpebral fissure	7/36	8.43978766423766e-05	0.00560534228936787	7	0.194444444444444	FANCI;BRIP1;RAD51;FANCD2;UBE2T;FANCE;FANCG
Lung Neoplasms	59/1177	8.4407769762623e-05	0.00560534228936787	59	0.0501274426508071	FEN1;EHMT2;RASGRF2;REG1A;KIF14;FOXM1;MKI67;ROBO1;EXO1;PEA15;CHEK1;DNMT3B;MAGEA1;TK1;MAGEA3;ABCC4;VWF;KIF23;MMP9;ETV4;CDC25A;MMP12;ALDH3A1;MSH2;SMO;CCNE1;BIRC5;CDH13;NOTCH3;BLM;CDCA8;LPL;VCX;TYMS;AURKB;AURKA;CYP27B1;DUOX1;CCNB2;IGF2BP1;E2F1;GPC3;SFN;BUB1;CA12;NQO1;CDKN2B;CDKN2A;UBE2C;PLK1;HMGA1;TPX2;RAD51;AKR1B10;GSTA4;FASN;UBE2T;EZH2;MAD2L1
Multiple malignancy	16/176	8.7286234278853e-05	0.00565259090417753	16	0.0909090909090909	BLM;RFC3;TTK;FOXM1;AURKB;CLGN;AURKA;HOXA10;CCNA2;MMP12;SQLE;MYCN;RAD51;PTTG1;E2F1;EZH2
Primary malignant neoplasm of lung	99/2268	8.73592412375366e-05	0.00565259090417753	99	0.0436507936507936	CHRM3;REG1A;BUB1B;MSI1;CDC20;PTTG1;CHEK1;NEK2;KPNA2;MAGEA3;WDHD1;CDC25C;DKK1;MYCN;MSH2;SMO;PRR11;NOTCH3;CDCA5;SHOX2;CDCA8;VCX;THY1;SEZ6L2;IQGAP3;ACACA;CYP27B1;CCNB2;CCNB1;RACGAP1;SCGB1D2;NEU1;SFN;MAGEC2;CHKA;UBE2C;PLK1;HMGA1;CDC6;FBXO32;ALOX15B;NDC80;ANLN;TPX2;LIN28B;AKR1B10;CABYR;FASN;KIF4A;LCN2;EZH2;GPR19;TOP2A;TMEM45B;FEN1;KIF14;BRCA1;FOXM1;KRT20;ROBO1;EXO1;MDK;NUF2;PEA15;PBK;DNMT3B;MSMB;ABCC4;KIF23;MMP9;ETV4;TSPY1;MMP12;HKDC1;BIRC5;CDH13;ITGA6;PLA2G1B;TYMS;AURKB;CYP17A1;AURKA;RASD2;DUOX1;E2F1;GPC3;E2F2;BUB1;E2F8;NQO1;CDKN2B;SPAG5;CDKN2A;CCL20;RAD51;GSTA4;PPP2R2C;SCD;MAD2L1
Malignant neoplasm of mouth	31/492	9.62786263895343e-05	0.00609574882236218	31	0.0630081300813008	NOTCH3;CDCA3;KIF11;FOXM1;FUT2;HOXD10;CDC20;HOXA10;ESM1;EXO1;DNMT3B;SFN;ECT2;CEP55;FADS1;CTHRC1;CDKN2A;PLK1;DKK1;ETV4;LSS;MMP9;CDC25A;MMP11;DEPDC1B;LIN28B;MSH2;KIF4A;LCN2;BIRC5;EZH2
Cervix carcinoma	56/1105	9.66237182066523e-05	0.00609574882236218	56	0.0506787330316742	KIF14;MSI1;MCM10;BRCA1;FOXM1;KRT20;ROBO1;CDC20;PTTG1;ZIC2;MDK;CHEK1;DNMT3B;MYBL2;CD34;MSMB;ABCC4;NSMCE2;MAPK8IP2;DKK1;MMP9;ETV4;CDC25A;MYCN;BIRC5;MCM4;CDH13;TRIM59;MCM2;REG3A;NOTCH3;AURKA;CCNB1;E2F1;SMYD3;CA12;NQO1;CDKN2B;STIL;RRM2;SPAG5;CDKN2A;CCL20;UBE2C;PLK1;HMGA1;CDC6;NDC80;TPX2;RAD51;AKR1B10;LCN2;TACC3;HOXD9;EZH2;CDKN3
Primary malignant neoplasm	53/1032	0.000106911007365507	0.00666147968115697	53	0.0513565891472868	TOP2A;FEN1;REG1A;KIF11;SLC7A11;BRCA1;LAMC1;FOXM1;KRT20;CHAF1A;PTTG1;CHEK1;PBK;PLCE1;OIP5;FADS1;WDHD1;G6PD;VASH2;DKK1;MMP9;CDC25A;MSH2;FANCD2;TRIM59;BCAT1;CDCA3;PLA2G1B;CDCA5;LYPD1;TTK;AFP;TYMS;AURKA;PLK4;CA12;NQO1;CDKN2A;CCL20;UBE2C;PLK1;ATAD2;HMGA1;LIN28B;RAD51;FAP;PRC1;FASN;LCN2;TACC3;EZH2;CDKN3;APOBEC3B
Carcinoma of bladder	58/1162	0.000108891315794863	0.00670212769288624	58	0.0499139414802065	TOP2A;REG1A;MSI1;SLC7A11;BRCA1;FOXM1;MKI67;KRT20;CDC20;ESM1;CHAF1A;MDK;CHEK1;PBK;OIP5;KPNA2;EDIL3;CEP55;MAGEA3;SPINK1;MMP9;SREBF2;MMP12;MMP11;MYCN;MSH2;CCNE2;CCNE1;BIRC5;BLM;TTK;LIN9;TYMS;AURKA;CCNB2;CCNB1;E2F1;SFN;SMYD3;DUXAP10;NQO1;CDKN2B;RRM2;CDKN2A;PLK1;HMGA1;TPX2;LIN28B;RAD51;PRC1;SCD;TNFSF4;DLG5;LCN2;TACC3;SLC26A6;EZH2;MAD2L1
Lip and Oral Cavity Carcinoma	30/473	0.000110654398622234	0.00672858734754718	30	0.0634249471458774	NOTCH3;CDCA3;KIF11;FOXM1;FUT2;AURKA;CDC20;HOXA10;ESM1;EXO1;DNMT3B;ECT2;CEP55;FADS1;CTHRC1;CDKN2A;PLK1;DKK1;ETV4;LSS;MMP9;CDC25A;MMP11;DEPDC1B;LIN28B;MSH2;KIF4A;LCN2;BIRC5;EZH2
Squamous cell carcinoma of the head and neck	49/934	0.000117858056705872	0.00708130490707783	49	0.0524625267665953	KIF11;BRCA1;FOXM1;CHEK1;DNMT3B;MAGEA1;PLCE1;CD34;CEP55;MAGEA3;MSMB;HELLS;MMP9;CDC25A;SFRP4;MSH2;MAGEB2;BIRC5;CDH13;COL11A1;LAMA3;TTK;TYMS;HOXD10;AURKB;AURKA;BRIP1;RACGAP1;E2F1;E2F2;SFN;CTNNA2;ECT2;CSMD1;BUB1;E2F7;NQO1;CDKN2B;RRM2;CDKN2A;TPX2;CENPF;RAD51;SCD;CSPG4;TRIP13;EZH2;CDKN3;APOBEC3B
Small head	34/570	0.00012971585337086	0.00766008686502195	34	0.0596491228070175	BLM;GMNN;GBA;CDCA7;KIF14;BUB1B;KIF11;BRIP1;ZIC2;GABRD;BUB1;PLK4;FANCI;STIL;CKAP2L;CEP152;NSMCE2;PYCR1;KIF23;CDC6;ESCO2;FANCE;FANCG;TRAIP;CENPE;ASPM;RAD51;MYCN;FANCD2;UBE2T;SASS6;MCM4;REN;TRIP13
ovarian neoplasm	49/938	0.000130526544559518	0.00766008686502195	49	0.0522388059701493	TOP2A;BRCA1;FOXM1;MKI67;PTTG1;MDK;PEA15;DNMT3B;MAGEA1;MUC13;TK1;CD34;MAGEA3;RNF43;MMP9;ETV4;CCNA2;PYGO2;MSH2;KIFC1;CCNE1;FANCD2;BIRC5;CDH13;BCAT1;NOTCH3;HOXD1;THY1;TYMS;AURKA;BRIP1;NEU1;IGF2BP1;E2F1;GPC3;E2F2;SFN;E2F7;CDKN2B;CDKN2A;HMGA1;FBXO32;BCL9;LIN28B;RAD51;FASN;S100P;HOXD9;EZH2
Non-Small Cell Lung Carcinoma	97/2243	0.000146667939413448	0.0084583806263872	97	0.0432456531431119	CHRM3;REG1A;MSI1;MKI67;PTTG1;CHEK1;MAGEA1;NEK2;KPNA2;MAGEA3;CDC25C;DKK1;CDC25A;ALDH3A1;MYCN;MSH2;SMO;CCNE2;CCNE1;NOTCH3;LPL;HMMR;CYP27B1;CCNB2;CCNB1;RACGAP1;NEU1;MAGEC2;ECT2;FDPS;CHKA;UBE2C;PLK1;HMGA1;ALOX15B;NDC80;ANLN;TPX2;LIN28B;AKR1B10;KIF4A;EZH2;APOBEC3B;TOP2A;FEN1;DOCK3;SUV39H1;KIF14;BRCA1;FOXM1;ROBO1;ESM1;MDK;NUF2;PEA15;FLVCR1;DNMT3B;MYBL2;CD34;MSMB;HELLS;ABCC4;MMP9;ETV4;SREBF2;MMP12;CCNA2;MMP11;BIRC5;MCM4;CDH13;TRIM59;MCM2;TRIM16L;PLA2G1B;COL11A1;TYMS;AURKB;CYP17A1;AURKA;HIST2H4A;CST1;MSTO1;E2F1;KISS1R;PRAME;BUB1;CTHRC1;NQO1;CDKN2B;CDKN2C;RRM2;CDKN2A;RAD51;FAP;CDKN3;MAD2L1
Hepatocarcinogenesis	32/527	0.000147481175970294	0.0084583806263872	32	0.0607210626185958	SUV39H1;KIF14;THY1;AFP;LIN9;FOXM1;AURKA;PTTG1;PEG10;DNMT3B;E2F1;IGF2BP1;E2F2;MYBL2;E2F8;PLK4;CDKN2B;G6PD;CDKN2C;ATAD5;CDKN2A;PLK1;ACSL4;DKK1;CCNA2;LIN28B;AKR1B10;FASN;LCN2;CDH13;EZH2;CDKN3
Sclerocystic Ovaries	15/166	0.000153847442983592	0.0086092157199131	15	0.0903614457831325	TOP2A;HELLS;RRM2;TTK;HMMR;CDC6;ANLN;ASPM;CCNB1;CCNE2;RACGAP1;PBK;S100P;CEP55;MAD2L1
Adenomatous Polyposis Coli	26/392	0.000155128508818408	0.0086092157199131	26	0.0663265306122449	GPSM2;BLM;FEN1;PLA2G1B;COL11A1;SHOX2;MSI1;AFP;BRCA1;FOXM1;MKI67;KRT20;HOXA10;CCNB1;CHEK1;DNMT3B;CDKN2B;CDKN2A;PLK1;MMP9;MSH2;FAP;CCNE1;LCN2;CDH13;MAPT
Esophageal atresia with or without tracheoesophageal fistula	6/28	0.000155228577474161	0.0086092157199131	6	0.214285714285714	FANCI;BRIP1;MYCN;FANCD2;FANCE;FANCG
Prostatic Neoplasms	72/1554	0.000162135305139112	0.00882613677204254	72	0.0463320463320463	TOP2A;SUV39H1;BRCA1;LAMC1;FOXM1;MKI67;ROBO1;CHAF1A;ZIC2;CHEK1;DNMT3B;MAGEA1;MAGEA3;MSMB;RNF43;ABCC4;SPINK1;PAQR4;SPINK5;ACSL4;CDC25C;DKK1;MMP9;ETV4;CDC25A;SREBF2;TSPY1;MMP12;SFRP4;MSH2;BIRC5;CDH13;COL15A1;PLA2G1B;LPL;THY1;HMMR;TYMS;CYP17A1;AURKA;CYP27B1;BRIP1;CST1;CCNB1;PODXL;E2F1;PAK6;SPOCK1;SFN;SMYD3;EPS8L3;CSMD1;GPR158;NQO1;CHKA;CDKN2A;PLK1;ATAD2;CDC6;ALOX15B;SQLE;RAD51;DIAPH3;PPP2R2C;SCD;FASN;COL5A3;LCN2;SP5;S100P;EZH2;CDK5R1
Meningioma	28/438	0.000163049855784916	0.00882613677204254	28	0.0639269406392694	TOP2A;PLA2G1B;BRCA1;MKI67;TYMS;HOXA10;BRIP1;RACGAP1;PTTG1;MDK;IGF2BP1;RAD54L;CD34;CDKN2B;CDKN2C;EGFL6;CDKN2A;MMP9;MMP11;SFRP4;MYCN;SMO;FAP;MCM3;BIRC5;MCM4;MCM6;MCM2
Embryonal Carcinoma	17/205	0.000164386141583515	0.00882613677204254	17	0.0829268292682927	CDKN2A;REG1A;HMGA1;CAPG;AFP;MKI67;FOXM1;HIST2H4A;CCNA2;PODXL;MDK;PBK;GPC3;DNMT3B;PRAME;DTL;CDKN3
Colon Carcinoma	91/2091	0.000195275750363198	0.0103742811798217	91	0.0435198469631755	TOP2A;CHRM3;GMNN;BUB1B;MSI1;BRCA1;FOXM1;KRT20;LMNB1;CHAF1A;PTTG1;EME1;MDK;CHEK1;SH3PXD2B;PBK;DNMT3B;KPNA2;EDIL3;HES6;RNF43;SPINK1;VWF;ACSL4;CDC25C;DKK1;MMP9;ETV4;CDC25A;CCNA2;COL2A1;MSH2;SMO;CCNE2;BIRC5;DTL;MCM2;GUCY2C;REG3A;PLA2G1B;THY1;AFP;HMMR;TYMS;FUT2;CYP7A1;ACACA;AURKB;AURKA;CYP27B1;CLN3;BRIP1;CST1;CCNB1;PODXL;UBD;ZKSCAN3;IGF2BP1;E2F1;KISS1R;GCNT3;SFN;BUB1;CTHRC1;PLK4;NQO1;CHKA;CDKN2A;UBE2C;PLK1;HMGA1;ARID3A;PLXDC1;NDC80;BCL9;TPX2;LIN28B;RAD51;AKR1B10;FAP;PRC1;MYO1A;SCD;FASN;LCN2;REN;S100P;SLC26A3;EZH2;CDKN3;MAD2L1
Malignant tumor of cervix	46/884	0.000228616576405269	0.0120052098244754	46	0.0520361990950226	REG3A;NOTCH3;MSI1;MCM10;BRCA1;FOXM1;KRT20;AURKA;CDC20;CCNB1;PTTG1;ZIC2;MDK;CHEK1;DNMT3B;E2F1;MYBL2;CD34;MSMB;CA12;NQO1;STIL;RRM2;SPAG5;CDKN2A;CCL20;UBE2C;NSMCE2;HMGA1;MAPK8IP2;DKK1;MMP9;ETV4;NDC80;RAD51;AKR1B10;LCN2;TACC3;BIRC5;MCM4;CDH13;TRIM59;HOXD9;EZH2;CDKN3;MCM2
Hip Dislocation, Congenital	10/85	0.000233057834100262	0.0120052098244754	10	0.117647058823529	PLK4;CHRM3;CENPE;COL2A1;CEP152;GMNN;SH3PXD2B;PYCR1;MATN3;TRAIP
Esophageal carcinoma	38/685	0.000233110870378163	0.0120052098244754	38	0.0554744525547445	SEMA5B;FEN1;REG1A;TTK;THY1;BRCA1;TYMS;HOXA13;AURKA;CDC20;CCNB1;PEG10;DNMT3B;E2F1;PLCE1;SFN;OIP5;CD34;MAGEA3;TGM3;CTHRC1;GPR39;NQO1;CDKN2B;G6PD;CDKN2A;PLK1;FBXO32;DKK1;ALOX15B;MMP9;CCNA2;TPX2;RAD51;MSH2;LCN2;BIRC5;CDKN3
Pituitary Neoplasms	21/296	0.000266441367153954	0.0135682741003523	21	0.0709459459459459	TOP2A;VWF;CDKN2A;IGSF1;HDAC11;DIO2;HMGA1;FOXM1;MMP9;SFRP4;SCGN;CCNB2;PTTG1;MSH2;SCGB1D2;KISS1R;E2F1;CDH13;REN;EZH2;CDKN3
Abnormality of the skull	9/71	0.000269741825360188	0.0135682741003523	9	0.126760563380282	PLK4;NOTCH3;CENPE;SMO;CEP152;GMNN;ESCO2;CDC6;TRAIP
Sarcoma, Epithelioid	7/43	0.000271526785047669	0.0135682741003523	7	0.162790697674419	CD109;GPC3;PRAME;REN;MKI67;CD34;EZH2
Rectal Carcinoma	20/276	0.000281110394047612	0.0139094525368461	20	0.072463768115942	ABCC4;BLM;CDKN2A;CCL20;PLK1;GMNN;ARID3A;MKI67;KRT20;TYMS;MMP9;CYP17A1;SFRP4;MMP11;DUOX1;RAD51;FAP;MSH2;SMO;LCN2
Curvature of little finger	14/157	0.000289864682979386	0.0142033694659899	14	0.089171974522293	PLK4;BLM;CKAP2L;COL11A1;CEP152;GMNN;ESCO2;CDC6;HOXA13;TRAIP;CENPE;SH3PXD2B;GPC3;GABRD
Carcinoma of Male Breast	8/58	0.000327213737363613	0.0156942584279733	8	0.137931034482759	CA12;BRIP1;BRCA1;THY1;MKI67;MMP9;HOXD10;CYP17A1
Clinodactyly of the 5th finger	14/159	0.000330173971637826	0.0156942584279733	14	0.0880503144654088	PLK4;BLM;CKAP2L;COL11A1;CEP152;GMNN;ESCO2;CDC6;HOXA13;TRAIP;CENPE;SH3PXD2B;GPC3;GABRD
Mild global developmental delay	5/21	0.000331286158460038	0.0156942584279733	5	0.238095238095238	PLK4;CENPE;CEP152;CDC6;TRAIP
Small cell carcinoma of lung	37/673	0.0003337112828974	0.0156942584279733	37	0.0549777117384844	TOP2A;NOTCH3;BLM;FEN1;REG1A;LPL;THY1;AFP;BRCA1;MKI67;KRT20;TYMS;AURKB;ROBO1;AURKA;SCGN;ZIC2;FIGNL1;CHEK1;DNMT3B;E2F1;MAGEA1;PAK6;MAGEA3;MSMB;NQO1;ABCC4;CDKN2B;CDKN2A;PLK1;ZIC4;MMP9;RAD51;MYCN;BIRC5;REN;EZH2
Renal Cell Carcinoma	63/1348	0.000337988737732019	0.0156942584279733	63	0.0467359050445104	GPSM2;REG1A;BUB1B;BRCA1;FOXM1;MKI67;KRT20;ROBO1;CDC20;CHAF1B;CHAF1A;SIX2;NUF2;PEA15;CHEK1;DNMT3B;CD34;MSMB;SPINK1;VWF;DKK1;DUSP9;PGC;MMP9;CCNA2;SFRP4;MSH2;MAGEB2;BIRC5;CDH13;MCM6;MCM2;NOTCH3;COL15A1;CAPG;HMMR;TYMS;AURKB;AURKA;CYP27B1;CLN3;CCNB1;PODXL;GNG4;NEU1;IGF2BP1;E2F1;GPC3;KISS1R;PRAME;IGF2BP3;CA12;NQO1;CDKN2B;CDKN2A;PLK1;HMGA1;FAM111B;LCN2;REN;EZH2;APOBEC3B;CDK5R1
Barrett Esophagus	22/323	0.000338948715801285	0.0156942584279733	22	0.0681114551083591	NQO1;NOTCH3;RFC3;CDKN2A;UBE2C;REG1A;MKI67;KRT20;TYMS;DKK1;PGC;CYP17A1;CCNA2;AKR1B10;MSH2;FASN;CEP72;CDH13;IGF2BP3;BUB1;MAD2L1;CTHRC1
Ascites	7/45	0.000363019512140233	0.0166559952524705	7	0.155555555555556	CHRM3;GBA;NEU1;BUB1B;TRIP13;BUB1;MMP9
Radial club hand	8/59	0.000368711700488566	0.0167647563276198	8	0.135593220338983	FANCI;BRIP1;FANCD2;UBE2T;ESCO2;FANCE;HOXA13;FANCG
Malignant neoplasm of liver	42/805	0.000403441143047099	0.0181800665085599	42	0.0521739130434783	TRIM71;REG3A;MSI1;THY1;AFP;FOXM1;ROBO1;CYP17A1;LMNB1;AURKA;ESM1;CCNB1;PTTG1;EXO1;IGF2BP1;E2F1;GPC3;TK1;KPNA2;CSMD1;CD34;G6PD;CHKA;CDKN2A;PLK1;ATAD2;VASH2;ACSL4;CDC25C;MMP9;NDC80;CCNA2;PYGO2;KIF18A;AKR1B10;SCD;FASN;LCN2;BIRC5;EZH2;CDKN3;APOBEC3B
Malignant neoplasm of male breast	7/46	0.000417205388446403	0.0183526037501882	7	0.152173913043478	CA12;BRIP1;CHEK1;BRCA1;THY1;MMP9;CYP17A1
Pancreatic carcinoma, familial	5/22	0.000418179003620298	0.0183526037501882	5	0.227272727272727	SPINK1;MSH2;CDKN2A;BRCA1;FANCG
Psychomotor retardation, mild	5/22	0.000418179003620298	0.0183526037501882	5	0.227272727272727	PLK4;CENPE;CEP152;CDC6;TRAIP
cervical cancer	48/965	0.000464129712614116	0.0198701270663791	48	0.049740932642487	REG3A;NOTCH3;MSI1;MCM10;BRCA1;FOXM1;KRT20;AURKA;CDC20;CCNB1;PTTG1;ZIC2;MDK;CHEK1;DNMT3B;E2F1;MYBL2;CD34;MSMB;CA12;NQO1;ABCC4;STIL;RRM2;SPAG5;CDKN2A;CCL20;UBE2C;NSMCE2;HMGA1;MAPK8IP2;DKK1;MMP9;ETV4;NDC80;RAD51;AKR1B10;LCN2;TACC3;BIRC5;MCM4;CDH13;TRIM59;HOXD9;EZH2;CDKN3;MCM2;APOBEC3B
Epithelial hyperplasia of skin	8/61	0.000464568059011835	0.0198701270663791	8	0.131147540983607	SFRP4;PLA2G1B;CCL20;E2F1;ITGA6;PI3;CD34;MMP9
Ganglioglioma	8/61	0.000464568059011835	0.0198701270663791	8	0.131147540983607	CCNA2;CCNB1;CDKN2A;CDCA5;REG1A;AFP;CD34;CDK5R1
Papilloma	16/204	0.000472669843898448	0.0200467622029871	16	0.0784313725490196	NQO1;CDKN2B;CDKN2A;CCL20;HMGA1;MKI67;KRT20;MMP9;CDC25A;AURKA;PEA15;E2F1;CD34;EDIL3;CDKN3;MSMB
Immunodeficiency syndrome, variable	3/6	0.000507055602604823	0.0209763084126766	3	0.5	HELLS;DNMT3B;CDCA7
Warburton Anyane Yeboa syndrome	3/6	0.000507055602604823	0.0209763084126766	3	0.5	BUB1B;TRIP13;BUB1
Hepatoid adenocarcinoma	3/6	0.000507055602604823	0.0209763084126766	3	0.5	GPC3;AFP;KRT20
Embryonal Neoplasm	7/48	0.000544897409860219	0.0223585140452401	7	0.145833333333333	PLK4;CCNB1;MYCN;GPC3;BUB1B;TRIP13;EZH2
Precursor Cell Lymphoblastic Leukemia Lymphoma	34/618	0.000568490458920024	0.02313847859814	34	0.0550161812297735	TOP2A;NOTCH3;COL11A1;TTK;HMMR;KRT20;TYMS;AURKA;CDC20;MDK;CHEK1;CEP72;PRAME;CD34;BUB1;PLK4;CCL25;WDHD1;NQO1;ABCC4;CDKN2B;STIL;CDKN2A;PLK1;EBF1;MMP9;CCNA2;MSH2;FAP;TLX1;CSPG4;EZH2;CDKN3;MCM2
Seminoma	17/229	0.000598701810675946	0.024173184307852	17	0.074235807860262	HMGA1;LPL;AFP;KRT20;ETV4;TSPY1;CYP17A1;CLGN;AURKA;NR6A1;MSH2;MAGEA1;DNMT3B;PRAME;NEK2;MAGEC2;MAGEA3
Seckel syndrome	6/36	0.000654337387924268	0.0262098475940776	6	0.166666666666667	PLK4;CENPE;CEP152;CHEK1;BRCA1;TRAIP
Ductal Breast Carcinoma	10/97	0.00067920843723362	0.0269918502576227	10	0.103092783505155	NOTCH3;SPINK1;CDKN2A;IGSF1;NEU1;HMGA1;E2F1;BUB1B;RAD54L;MAD2L1
Gallbladder Carcinoma	17/233	0.000727467718261231	0.0286838247973784	17	0.0729613733905579	FEN1;CDKN2A;REG1A;FOXM1;CYP7A1;MMP9;CDC25A;ROBO1;CYP17A1;SFRP4;MSH2;GPC3;PLCE1;BIRC5;SPOCK1;EZH2;MSMB
Epithelioma	20/298	0.000746175181201481	0.0291933809265417	20	0.0671140939597315	NOTCH3;CDKN2B;CDKN2A;ODAM;HMGA1;BRCA1;AFP;TYMS;MMP9;CCNB1;DIAPH3;FAP;MSH2;MDK;SCD;FASN;UBD;NEU1;GPC3;EZH2
Aggressive Non-Hodgkin Lymphoma	6/37	0.000761355588225904	0.0293325317082148	6	0.162162162162162	RAD51AP1;CDKN2A;KRT20;MMP9;AURKA;EZH2
Cone-shaped epiphysis	6/37	0.000761355588225904	0.0293325317082148	6	0.162162162162162	PLK4;CENPE;COL2A1;CEP152;NSMCE2;TRAIP
Frontal lobe hypoplasia	5/25	0.000783051694417579	0.02993986289186	5	0.2	ASPM;STIL;CEP152;KIF14;SASS6
FANCONI ANEMIA, COMPLEMENTATION GROUP D2	4/15	0.00085129549270731	0.0320633459081626	4	0.266666666666667	FANCI;RAD51;FANCD2;BRCA1
